# HEADER0:1281
# HEADER1:1792
# HEADER2:513
# HEADER3:770
# HEADER4:32772
103964683 16383 0
104024178 16383 0
104090726 16383 0
104120975 15979 0
104595333 14496 0
104746269 16383 0
104926441 14485 0
104936785 10931 0
104960150 16383 0
105007549 16383 0
105386929 10927 0
105408319 16383 0
105431399 10944 0
105478759 10975 0
105601312 16383 0
105748938 16383 0
106103764 14800 0
106137429 10962 0
106207173 14664 0
106389909 16383 0
106743536 16383 0
106787370 16383 0
106908142 16383 0
106936265 10897 0
107433839 10965 0
107697733 13324 0
107909003 10935 0
107977426 16383 0
108005152 9942 0
108385861 14360 0
108419081 10933 0
108685699 16383 0
108735911 10847 0
108760140 16383 0
108780736 16383 0
108805082 12058 0
108819583 10992 0
108923435 16383 0
108948193 16383 0
109011633 16383 0
109242352 16383 0
109340521 11594 0
109379818 16383 0
109382248 10404 0
109428666 16383 0
109663270 10933 0
109664138 0 0
109870015 16383 0
109881674 10034 0
109993590 16383 0
110001150 16383 0
110128844 16383 0
110328638 10986 0
110337560 10872 0
110663442 16383 0
110746601 16383 0
110816981 16383 0
110845421 16383 0
110951772 16383 0
110981991 10994 0
111032077 16383 0
111066020 16383 0
111231418 16383 0
111319514 10962 0
111486011 10990 0
111504592 16383 0
111533940 16383 0
111691373 16383 0
111931769 16383 0
111940912 13855 0
112204208 14526 0
112287089 16383 0
112305922 10961 0
112337845 10969 0
112533045 10965 0
112611181 10968 0
112718440 10964 0
112719555 0 0
112746010 10988 0
113020205 10976 0
113112919 10972 0
113114026 0 0
113520571 16383 0
113542313 10952 0
113564684 11000 0
113574451 16383 0
113706941 16383 0
113786112 13467 0
113844370 14229 0
113850668 15171 0
113977463 16383 0
113986974 10980 0
114126723 16383 0
114170190 11020 0
114192019 13310 0
114275777 10982 0
114610350 16383 0
114650500 16383 0
114651894 16383 0
114667409 16383 0
114753945 16383 0
114911800 16383 0
115156589 16383 0
115180305 16383 0
115252175 10959 0
115496413 16383 0
115542038 10949 0
115669042 16383 0
115753305 10943 0
116676372 16383 0
116681747 13827 0
116692292 16383 0
116999322 16383 0
117037115 10965 0
117221296 16383 0
117488112 16383 0
117968835 16383 0
117994013 16383 0
118372443 11988 0
118634673 16383 0
118644436 10984 0
118836230 16383 0
118866131 15833 0
119450370 16383 0
119587858 16383 0
119615625 16383 0
119681546 14264 0
119933063 10505 0
119980504 12941 0
120008730 10921 0
120062071 16383 0
120437949 16383 0
120450265 10970 0
120463096 11002 0
120475883 16383 0
120513509 10984 0
121093782 10983 0
121118238 10936 0
121647612 16383 0
121685162 10976 0
121790515 16383 0
121968030 10134 0
122233355 16383 0
122445576 16383 0
122514112 15903 0
122533009 16383 0
122554828 14014 0
122585293 10959 0
122693135 16383 0
122789058 16383 0
123003893 16383 0
123287817 10962 0
123447555 15893 0
123458426 16383 0
123463098 13748 0
123614962 16383 0
123865656 14282 0
123870637 16383 0
123994149 16383 0
124028705 16383 0
124194240 16383 0
124340923 16383 0
124411447 16383 0
124737187 16383 0
124847843 10091 0
124880152 16383 0
125277897 10957 0
125335126 10993 0
125382993 10678 0
125842638 10954 0
126172500 10973 0
126248121 14129 0
126309016 16383 0
126340664 16383 0
126399757 16383 0
126438686 10958 0
126808322 16383 0
126871408 16383 0
127439291 14246 0
127582529 14840 0
127619910 15439 0
127773923 10949 0
127789280 10942 0
127808487 10977 0
128462684 16383 0
128567919 16383 0
128694661 16383 0
128806161 15171 0
128808778 14948 0
128976451 16383 0
129089069 10980 0
129145155 10949 0
129444675 13060 0
129746994 16383 0
129748087 0 0
129779057 16383 0
129861909 10972 0
130298073 11000 0
130313910 16383 0
130411078 16383 0
130566216 10871 0
130875350 12118 0
130913378 16383 0
130938250 16383 0
131103827 16383 0
131296538 16383 0
131334510 16383 0
131367056 10986 0
131436864 16383 0
131596058 16383 0
132096630 10947 0
132133960 16383 0
132255634 16383 0
132468815 16383 0
132484582 16383 0
132567045 16383 0
132568907 16383 0
132656758 10900 0
132669018 16383 0
132825687 16383 0
132957219 12894 0
132991773 10331 0
133339512 16383 0
133624793 10956 0
133643054 16383 0
133664611 10922 0
133699780 16383 0
133733912 16383 0
133824021 8685 0
133853452 9655 0
133875630 16383 0
134246235 16383 0
134403201 10956 0
134599063 15077 0
134647470 10970 0
134672194 16383 0
134712482 16108 0
134827928 16383 0
135038407 16383 0
135111405 10956 0
135241284 10903 0
135344598 13435 0
135597682 16383 0
135633340 16383 0
135882403 16383 0
135985363 16383 0
136099273 16383 0
136293438 16383 0
136326710 16383 0
136365422 10907 0
136666950 10967 0
136724397 16383 0
137166423 16383 0
137506212 13464 0
137536970 10960 0
137762266 12089 0
137839959 10970 0
137849725 10929 0
138253186 9641 0
138268289 8919 0
138337368 13172 0
138490242 11002 0
138522646 16383 0
138531829 16383 0
138866993 16383 0
138959992 10937 0
138994304 16383 0
139005383 16383 0
139070503 16383 0
139318954 15719 0
139507084 16383 0
139511740 10924 0
139589090 16383 0
139649857 13833 0
140056043 10922 0
140142503 10998 0
140371708 16383 0
140421547 10894 0
140522897 16383 0
140533528 16383 0
140608382 16383 0
140820220 10963 0
140917842 10902 0
140935875 10932 0
141054718 16383 0
141063779 10929 0
141335359 10928 0
141479034 16383 0
141502150 16383 0
141598768 16383 0
141631084 13864 0
141735351 16383 0
142079162 16383 0
142160623 10972 0
142372093 16383 0
142460595 16383 0
142498038 16383 0
142560071 10917 0
142719222 10961 0
142876916 16383 0
142925833 16383 0
142972775 10923 0
143151856 9514 0
143231780 16383 0
143466696 10994 0
143579239 10984 0
143754684 16383 0
143862804 16383 0
143936332 10540 0
143990858 16068 0
144182086 16383 0
144507055 16383 0
144970724 16383 0
145033815 13769 0
145330572 10988 0
145340463 16383 0
145457592 13194 0
145537437 10972 0
145772898 10978 0
145807328 16383 0
145857280 16383 0
146263311 16383 0
146310234 16383 0
146335365 16383 0
146435099 10950 0
146450045 16383 0
146547653 10729 0
146723022 10981 0
146830642 10910 0
146887066 16383 0
147340386 16383 0
147417288 10934 0
147614879 16383 0
147784804 16383 0
147860056 16383 0
147869117 16383 0
148103148 10969 0
148140939 10961 0
148315647 16383 0
